0	0	0
0.1393	0	0
0.3127	0	0
0.4262	0	0
0.7330	0	0
1.1616	0	0
1.2568	0	0
1.8612	0	0
2.0613	0	0
2.1572	0	0
2.5391	0	0
2.6767	0	0
2.7908	0	0
3.0329	0	0
3.3206	0	0
3.9373	0	0
4.4188	0	0
4.4753	0	0
4.5075	0	0
4.5807	0	0
4.6389	0	0
4.7142	0	0
4.7224	0	0
5.2263	0	0
5.4006	0	0
5.6181	0	0
5.7049	0	0
5.8509	0	0
6.0452	0	0
6.2899	0	0
6.5062	0	0
6.5731	0	0
6.5839	0	0
6.8230	0	0
7.6829	0	0
7.8325	0	0
8.0644	1	1
8.1746	1	1
8.2052	0	0
8.5787	1	1
8.5823	0	0
8.8252	0	0
9.2765	0	0
9.4521	1	1
9.4666	1	1
9.4956	0	0
9.6874	0	0
9.7104	0	0
9.9926	0	0
10.3328	0	0
10.4216	0	0
10.4507	0	0
11.1749	0	0
11.2801	0	0
11.6097	0	0
12.0617	0	0
12.1666	0	0
12.4524	0	0
12.4911	0	0
12.5113	0	0
12.6125	0	0
12.9038	0	0
13.0163	0	0
13.4275	0	0
13.8382	0	0
14.0579	0	0
14.1604	0	0
14.2399	0	0
14.7101	0	0
14.8377	0	0
15.0780	0	0
15.3794	0	0
15.5985	0	0
15.6468	0	0
15.7981	0	0
15.8171	0	0
16.5197	0	0
17.0613	0	0
17.3637	0	0
17.4082	0	0
18.0271	0	0
18.1527	0	0
18.2120	0	0
18.9028	0	0
19.0246	1	1
19.0597	0	0
19.2174	0	0
19.5262	0	0
20.3251	0	0
21.7831	0	0
22.1463	0	0
22.3623	0	0
22.6722	0	0
22.7368	0	0
22.8918	0	0
23.2446	0	0
23.3596	0	0
23.8808	0	0
24.0825	0	0
24.2130	0	0
24.9596	0	0
25.1159	0	0
26.1237	0	0
26.2121	0	0
26.2789	0	0
26.6589	0	0
26.8593	0	0
27.8100	0	0
27.9670	1	1
28.0619	0	0
28.3647	0	0
28.8364	0	0
28.8801	0	0
28.9901	0	0
29.3668	0	0
29.7476	0	0
29.8152	0	0
29.8961	0	0
30.0673	0	0
30.2627	0	0
31.5890	0	0
32.0707	0	0
32.2422	0	0
32.6071	0	0
32.8548	0	0
32.9661	0	0
33.5568	1	1
33.5910	0	0
33.8253	0	0
33.9430	0	0
34.0826	0	0
34.4554	0	0
34.6950	0	0
35.4752	0	0
35.5482	0	0
35.8913	0	0
36.0772	0	0
36.1233	0	0
36.1867	1	1
36.2307	0	0
36.3263	0	0
36.9956	0	0
37.3540	0	0
37.5831	0	0
37.6377	0	0
38.0819	0	0
38.1755	0	0
38.4276	0	0
38.7373	0	0
39.2958	0	0
39.7627	0	0
40.2085	1	2
40.3110	1	1
40.4251	1	1
40.5562	0	0
40.7254	0	0
40.9817	0	0
41.3132	0	0
41.8287	0	0
41.8916	0	0
42.2431	0	0
42.3001	0	0
42.5481	0	0
42.8257	0	0
43.1366	0	0
43.4416	0	0
