0	0	0
0.1580	0	0
1.1424	0	0
1.1699	0	0
1.2570	0	0
1.6656	0	0
1.7909	0	0
2.4462	0	0
4.7500	0	0
5.0552	1	1
5.1961	0	0
5.5451	0	0
5.8984	0	0
6.0136	1	1
6.0916	0	0
6.1913	0	0
6.4237	0	0
6.4750	0	0
7.5081	0	0
8.1152	0	0
8.4966	0	0
8.6475	0	0
9.9152	0	0
10.0350	0	0
10.6192	0	0
11.9427	0	0
12.5009	0	0
12.8445	0	0
13.5166	0	0
13.6480	0	0
13.7473	0	0
14.0436	0	0
14.4676	0	0
14.8166	0	0
15.4870	0	0
15.6422	0	0
16.1731	0	0
16.2939	0	0
16.3740	0	0
18.0801	0	0
18.1816	0	0
18.5912	0	0
18.8536	0	0
18.9154	0	0
19.1051	0	0
19.6617	0	0
19.9508	0	0
20.7958	0	0
21.0473	0	0
22.9861	0	0
23.4129	0	0
24.0617	0	0
24.2412	0	0
24.7367	0	0
25.3469	0	0
25.7635	0	0
26.2410	0	0
26.6248	0	0
27.0181	0	0
27.4320	1	1
28.2608	1	1
28.5048	1	1
28.7137	1	2
28.7402	1	1
28.8167	0	0
29.0173	0	0
29.0737	0	0
29.4432	0	0
29.7690	0	0
30.4711	0	0
31.1270	0	0
31.2276	0	0
31.4580	0	0
31.6389	0	0
31.8332	0	0
32.7807	0	0
34.7935	0	0
35.5378	0	0
35.8067	0	0
36.1804	0	0
36.4122	0	0
37.2690	0	0
37.9691	0	0
38.3411	0	0
38.3921	0	0
38.8458	0	0
39.0400	0	0
39.3079	0	0
39.3485	0	0
39.3939	0	0
39.6771	0	0
39.8991	1	1
39.9450	0	0
40.4585	0	0
41.4817	0	0
42.4940	0	0
44.2785	0	0
45.7293	0	0
45.9932	0	0
46.2222	0	0
48.3538	0	0
51.1609	0	0
51.2709	0	0
51.6935	0	0
52.0898	1	1
52.1044	0	0
52.4163	0	0
52.9354	0	0
53.5172	0	0
53.6960	0	0
54.3529	0	0
54.4512	0	0
57.0031	0	0
58.0047	0	0
58.5612	0	0
61.2894	0	0
62.1788	0	0
63.2881	0	0
64.1935	0	0
65.8505	0	0
67.1133	0	0
70.7599	0	0
70.9749	0	0
71.3864	1	1
71.4398	0	0
71.7085	1	1
71.7497	0	0
72.1497	0	0
73.6921	0	0
74.6825	0	0
74.8624	1	1
74.8848	0	0
76.1843	0	0
77.0869	0	0
77.6201	1	1
77.6742	0	0
77.9904	0	0
78.3226	0	0
79.0226	0	0
80.5209	0	0
81.2286	0	0
81.5409	0	0
82.3817	0	0
84.4692	0	0
85.0513	0	0
85.3184	0	0
86.1987	0	0
86.3862	1	1
86.7898	0	0
87.6151	0	0
87.6689	0	0
88.3183	0	0
88.9976	0	0
89.3315	0	0
89.5449	0	0
90.6259	0	0
90.7062	0	0
91.1620	0	0
92.6469	0	0
93.5713	0	0
93.5940	0	0
94.5098	0	0
95.0565	0	0
96.0502	0	0
96.5823	0	0
97.6339	0	0
98.2184	0	0
98.4422	1	2
98.5171	1	1
98.5322	0	0
99.9604	0	0
100.7838	0	0
100.8608	0	0
102.0025	0	0
102.2518	0	0
102.6053	0	0
103.0541	0	0
103.1128	0	0
103.3640	0	0
103.6214	0	0
104.3828	0	0
106.5571	0	0
107.6528	0	0
107.8905	0	0
108.4142	0	0
108.7922	0	0
108.9107	0	0
109.0011	0	0
111.4642	0	0
111.8889	0	0
111.9630	0	0
113.0089	0	0
114.0787	0	0
114.6610	0	0
114.9309	0	0
115.1547	0	0
115.2284	0	0
115.5420	0	0
116.1033	0	0
116.5974	0	0
117.0715	0	0
119.2282	0	0
119.9342	0	0
120.7107	0	0
120.7773	0	0
121.6492	0	0
122.0670	0	0
122.4271	0	0
122.7946	0	0
122.8460	0	0
123.3819	0	0
126.1151	0	0
126.2513	0	0
127.2915	0	0
127.4641	0	0
127.5185	0	0
128.1684	0	0
128.6563	0	0
129.4700	0	0
129.6155	0	0
129.8436	1	2
129.8493	1	1
129.9135	0	0
130.1236	0	0
130.2395	0	0
130.3225	0	0
131.2073	0	0
132.0053	0	0
132.2542	0	0
132.3739	0	0
133.7203	0	0
134.1679	0	0
134.3527	0	0
135.5922	0	0
135.9939	0	0
137.8069	0	0
139.5950	0	0
140.5792	0	0
140.7278	0	0
140.9906	0	0
141.7178	0	0
141.8087	0	0
142.3041	0	0
143.9297	0	0
144.7671	0	0
146.2817	0	0
149.2418	0	0
149.5706	0	0
149.8557	0	0
150.5312	0	0
151.3432	0	0
151.7650	0	0
152.3806	0	0
153.2812	0	0
153.5374	0	0
154.0761	0	0
154.4349	0	0
154.6495	0	0
154.7888	0	0
155.7588	0	0
157.0445	0	0
157.2472	0	0
158.4048	0	0
158.9000	0	0
160.3414	0	0
160.6359	0	0
161.1650	0	0
161.7759	0	0
162.2001	0	0
163.0515	0	0
163.3032	0	0
164.6897	0	0
164.8723	1	1
165.1144	1	2
165.2373	1	1
165.4033	0	0
165.5299	0	0
165.9692	0	0
167.3353	0	0
167.5612	0	0
167.6790	0	0
168.2351	0	0
169.2701	0	0
169.4558	0	0
170.0436	0	0
170.4253	0	0
170.5001	0	0
170.9846	0	0
171.2255	0	0
171.5604	0	0
172.6609	0	0
172.9155	0	0
173.2698	0	0
