0	0	0
0.0194	0	0
0.8901	0	0
0.9620	0	0
1.0164	0	0
1.2874	0	0
1.6314	0	0
1.7727	0	0
2.2937	0	0
2.3281	0	0
2.4723	0	0
2.8263	0	0
3.2345	0	0
3.7269	0	0
4.2656	0	0
4.7959	0	0
5.0250	0	0
5.1618	0	0
5.3158	0	0
6.0990	0	0
6.3577	0	0
6.7089	0	0
6.9369	0	0
7.0186	0	0
7.5234	0	0
7.5809	0	0
7.8900	1	1
7.9842	0	0
8.1371	0	0
8.3289	1	1
8.3898	1	1
8.4997	0	0
8.8844	0	0
9.7942	1	1
9.8688	0	0
10.0019	0	0
10.0735	0	0
10.5210	0	0
10.9065	0	0
11.1365	0	0
11.1812	0	0
11.5041	0	0
11.6253	0	0
11.8344	0	0
12.1633	0	0
12.3256	0	0
12.6261	0	0
12.7671	0	0
13.0998	0	0
13.2389	0	0
13.6810	0	0
13.9878	0	0
14.6933	0	0
15.1230	0	0
15.3957	0	0
16.0748	0	0
16.2629	0	0
16.4334	0	0
16.5594	0	0
16.7839	0	0
16.9018	0	0
17.2918	0	0
17.8648	0	0
17.9894	0	0
18.1048	0	0
18.5481	0	0
18.8479	0	0
19.2011	1	1
19.2698	0	0
19.5686	0	0
19.7983	0	0
20.0736	0	0
20.4588	0	0
20.8087	0	0
20.9828	0	0
21.4736	0	0
21.6572	0	0
21.8779	0	0
22.0021	0	0
22.5396	0	0
22.6415	0	0
22.8169	0	0
22.9401	0	0
23.1530	0	0
23.3454	0	0
23.5551	0	0
23.6691	0	0
23.9859	0	0
24.1024	0	0
24.1657	0	0
24.3595	0	0
24.5444	0	0
24.7657	0	0
25.1298	0	0
25.5735	0	0
25.7163	0	0
25.9085	0	0
26.6475	0	0
26.8576	0	0
27.1659	0	0
27.7445	0	0
28.0239	0	0
28.3181	0	0
28.5286	0	0
28.7250	0	0
28.7566	0	0
28.9642	0	0
29.4178	0	0
29.5084	0	0
29.7152	0	0
30.0244	1	1
30.0893	0	0
30.2620	0	0
30.4717	0	0
30.5507	0	0
30.8847	0	0
31.1331	0	0
31.1793	0	0
31.3869	0	0
31.6863	0	0
31.9411	0	0
32.1863	0	0
32.4658	0	0
33.0532	0	0
33.0772	0	0
33.1921	1	1
33.3886	1	1
33.4518	0	0
34.1306	0	0
34.3135	0	0
34.5914	0	0
34.7588	0	0
35.5405	0	0
35.9115	0	0
35.9925	0	0
36.3110	1	1
36.4053	0	0
36.8190	0	0
37.0158	0	0
37.5204	0	0
37.7627	0	0
37.9593	0	0
38.1755	0	0
38.3617	0	0
38.4645	0	0
39.1407	0	0
39.3255	0	0
39.4394	0	0
39.6446	1	1
39.6549	0	0
39.9550	1	1
39.9997	0	0
40.2077	1	1
40.2312	0	0
40.2874	0	0
40.3889	0	0
40.4493	0	0
40.7503	0	0
40.9351	0	0
41.1063	0	0
41.3631	0	0
41.5809	0	0
41.6889	0	0
41.8660	0	0
42.4195	0	0
42.9210	0	0
43.2072	0	0
43.4669	0	0
43.6383	0	0
43.7914	0	0
44.0470	0	0
44.2980	0	0
44.4679	0	0
44.8368	0	0
44.8838	0	0
45.0214	0	0
45.1015	0	0
45.2090	0	0
45.8584	0	0
46.3113	0	0
46.4432	0	0
46.5322	0	0
46.7585	0	0
46.8947	0	0
47.0542	0	0
47.0761	0	0
47.1306	0	0
47.3427	0	0
47.7833	0	0
48.5627	0	0
48.5975	1	1
48.7268	0	0
49.1630	0	0
49.7368	0	0
49.8180	0	0
50.3076	0	0
50.6676	0	0
50.8827	0	0
51.2986	0	0
51.4367	0	0
51.6520	0	0
51.7493	0	0
52.0643	0	0
52.2429	1	1
52.2792	0	0
52.6186	1	1
52.6395	0	0
52.7643	0	0
52.8793	0	0
53.3156	0	0
53.3983	0	0
