0	0	0
0.0628	0	0
0.4296	0	0
0.6341	0	0
0.9140	0	0
1.2004	0	0
1.6494	0	0
2.8449	0	0
3.0090	0	0
3.0622	0	0
3.7494	0	0
5.0350	0	0
5.1878	0	0
7.2429	0	0
7.9636	0	0
8.3971	0	0
8.6349	0	0
8.9668	0	0
9.3005	1	1
9.3537	0	0
9.4262	0	0
9.5508	0	0
9.9831	0	0
11.3859	0	0
12.6427	0	0
12.7465	0	0
12.9742	0	0
13.4721	0	0
13.7924	0	0
14.1778	0	0
14.7592	0	0
14.9235	0	0
15.3609	0	0
15.5561	0	0
15.8737	0	0
15.9473	0	0
15.9779	0	0
16.9686	0	0
18.0759	0	0
18.4363	0	0
18.8748	0	0
19.0374	0	0
20.1068	0	0
21.0382	0	0
22.0959	0	0
22.2730	0	0
22.8648	0	0
24.0451	0	0
24.3751	0	0
25.0197	0	0
25.2701	0	0
26.2863	0	0
26.3869	0	0
26.4400	0	0
26.6437	0	0
26.7949	0	0
27.8945	0	0
29.0998	0	0
29.2859	0	0
29.5214	1	1
29.7103	1	1
29.7477	0	0
30.1278	0	0
30.4934	0	0
30.8265	0	0
31.7222	0	0
32.8552	0	0
33.2623	0	0
33.6855	0	0
34.0755	0	0
35.6442	0	0
35.8092	0	0
36.7223	0	0
36.7513	0	0
38.1555	0	0
38.3023	0	0
39.2709	0	0
39.7326	0	0
40.5353	0	0
40.5663	0	0
40.8993	1	1
41.2069	1	2
41.2596	1	1
41.2770	0	0
42.1255	0	0
42.5815	0	0
43.9474	0	0
44.8367	0	0
45.1710	0	0
45.4097	0	0
46.3038	0	0
46.5374	0	0
47.2560	0	0
47.3646	0	0
47.9016	0	0
48.0181	0	0
50.0106	0	0
50.7271	0	0
51.0304	0	0
51.9909	0	0
52.1333	0	0
53.0657	0	0
53.4792	0	0
54.6355	0	0
55.1360	0	0
55.4175	0	0
55.9069	0	0
57.0201	0	0
57.2230	0	0
57.4045	1	1
57.6823	0	0
58.1076	0	0
58.1517	0	0
58.1953	0	0
58.5330	0	0
58.6080	0	0
59.0799	0	0
60.0104	0	0
60.4729	0	0
60.7073	0	0
61.4525	0	0
61.5341	0	0
62.3185	0	0
62.9293	0	0
63.2052	0	0
63.9708	0	0
64.8956	0	0
65.0524	0	0
65.6380	0	0
66.4898	0	0
66.8929	0	0
67.1163	0	0
67.3078	0	0
67.8459	0	0
68.2069	0	0
68.8606	0	0
69.2027	0	0
69.4571	0	0
70.1345	0	0
70.5345	0	0
70.8794	0	0
70.9647	0	0
72.0433	0	0
72.2710	0	0
72.7015	0	0
72.8180	0	0
72.8947	0	0
73.4583	0	0
75.0928	0	0
75.1990	0	0
75.3834	0	0
76.4150	0	0
76.8927	0	0
77.1840	0	0
77.5581	0	0
79.1643	0	0
79.5067	0	0
79.6867	0	0
79.8568	0	0
80.1008	0	0
80.4770	0	0
80.7598	0	0
81.4336	0	0
81.6507	0	0
81.8201	0	0
82.2387	0	0
82.7027	0	0
83.0756	0	0
83.2081	0	0
83.3691	0	0
83.6765	0	0
84.5182	0	0
85.0519	0	0
85.8124	0	0
86.0593	0	0
86.7794	0	0
88.0346	0	0
88.5555	0	0
89.1803	0	0
89.3361	0	0
90.3329	0	0
90.8186	0	0
90.9418	0	0
91.8155	0	0
91.8696	0	0
91.9795	0	0
92.6675	0	0
92.7135	0	0
92.9426	0	0
93.2868	0	0
93.3677	0	0
93.7103	0	0
94.6974	0	0
95.0214	0	0
95.5561	0	0
95.7941	0	0
96.2195	0	0
97.5620	0	0
98.6042	0	0
98.8040	0	0
99.1155	0	0
99.8054	0	0
100.0794	0	0
100.1561	0	0
101.3899	0	0
103.5031	0	0
103.7721	0	0
104.3507	0	0
105.2746	0	0
105.4593	0	0
106.0060	0	0
106.7333	0	0
107.0651	0	0
107.3091	0	0
107.4616	0	0
107.5530	0	0
